FullName,Winery,WineName,Year,Region,RegionalVariety,VintageRating,VintageRatingCount,WineRating,WineRatingCount,VintagePrice,WinePrice,VintageRatingPriceRatio,WineRatingPriceRatio
Louis Latour Chevalier-Montrachet Grand Cru Les Demoiselles 1999,Louis Latour,Chevalier-Montrachet Grand Cru Les Demoiselles,1999,Burgundy,Côte de Beaune White,4.3,25,4.3,328,185.99,185.99,0.023119522554976072,0.023119522554976072
Domaine Leflaive Puligny-Montrachet 2011,Domaine Leflaive,Puligny-Montrachet,2011,Burgundy,Côte de Beaune White,4.2,481,4.3,3758,104.68,104.68,0.04012227741688957,0.04107756973633932
Domaine Leflaive Puligny-Montrachet 2015,Domaine Leflaive,Puligny-Montrachet,2015,Burgundy,Côte de Beaune White,4.2,470,4.3,3758,110,110,0.038181818181818185,0.039090909090909086
Château Margaux Pavillon Blanc du Château Margaux 2008,Château Margaux,Pavillon Blanc du Château Margaux,2008,Bordeaux,White,4.2,189,4.3,2515,193.24,193.24,0.021734630511281307,0.022252121713930862
Domaine Henri Boillot Puligny-Montrachet 1er Cru 'Clos de La Mouchère' (Monopole) 2011,Domaine Henri Boillot,Puligny-Montrachet 1er Cru 'Clos de La Mouchère' (Monopole),2011,Burgundy,Côte de Beaune White,4.2,186,4.3,1772,152.49,152.49,0.027542789691127285,0.028198570398058887
Emidio Pepe Pecorino Colli Aprutini 2015,Emidio Pepe,Pecorino Colli Aprutini,2015,Central Italy,White,4.2,168,4.1,616,108,108,0.03888888888888889,0.03796296296296296
Gaja Alteni di Brassica Langhe 2014,Gaja,Alteni di Brassica Langhe,2014,Northern Italy,White,4.2,148,4.2,1346,110.15,110.15,0.038129822968679075,0.038129822968679075
Raveneau Chablis Premier Cru 'Butteaux' 2009,Raveneau,Chablis Premier Cru 'Butteaux',2009,Burgundy,Chablis,4.2,145,4.4,1607,141.99,141.99,0.02957954785548278,0.030988097753362913
Jermann Vintage Tunina 2009,Jermann,Vintage Tunina,2009,Northern Italy,White,4.2,144,4.3,6620,142,142,0.029577464788732397,0.030281690140845068
Château Margaux Pavillon Blanc du Château Margaux 2004,Château Margaux,Pavillon Blanc du Château Margaux,2004,Bordeaux,White,4.2,130,4.3,2515,199,199,0.021105527638190957,0.021608040201005024
Trimbach Riesling Alsace Cuvée Frédéric Emile 2000,Trimbach,Riesling Alsace Cuvée Frédéric Emile,2000,Alsace,Riesling,4.2,109,4,6321,148.33,148.33,0.028315243039169418,0.026966898132542303
Domaine Leflaive Meursault 1er cru sous le Dos d'Ane 2015,Domaine Leflaive,Meursault 1er cru sous le Dos d'Ane,2015,Burgundy,Côte de Beaune White,4.2,84,4.3,1103,110.98,110.98,0.03784465669489998,0.03874571994954046
Château Smith Haut-Lafitte Pessac-Léognan Blanc 2005,Château Smith Haut-Lafitte,Pessac-Léognan Blanc,2005,Bordeaux,White,4.2,82,4.3,2286,128.25,128.25,0.03274853801169591,0.03352826510721248
Domaine Leflaive Meursault 1er cru sous le Dos d'Ane 2010,Domaine Leflaive,Meursault 1er cru sous le Dos d'Ane,2010,Burgundy,Côte de Beaune White,4.2,80,4.3,1103,142.68,142.68,0.02943650126156434,0.03013737033922063
Hubert Lamy Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière' 2015,Hubert Lamy,Vieilles Vignes Saint-Aubin 1er Cru 'Clos de la Chatenière',2015,Burgundy,Côte de Beaune White,4.2,76,4.2,625,85,85,0.049411764705882356,0.049411764705882356
Domaine Zind Humbrecht Pinot Gris Alsace Clos Jebsal Vendange Tardive 2005,Domaine Zind Humbrecht,Pinot Gris Alsace Clos Jebsal Vendange Tardive,2005,Alsace,Pinot Gris,4.2,74,4.2,578,101.67,101.67,0.041310120979640014,0.041310120979640014
Château La Mission Haut-Brion Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves) 2004,Château La Mission Haut-Brion,Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves),2004,,,4.2,72,4.3,974,146.19,146.19,0.028729735276010672,0.029413776592106162
Didier Dagueneau (Louis-Benjamin Dagueneau) Le Mont Damné Chavignol 2013,Didier Dagueneau (Louis-Benjamin Dagueneau),Le Mont Damné Chavignol,2013,Upper Loire Valley,White,4.2,71,4.3,408,116.79,116.79,0.03596198304649371,0.03681822073807689
Didier Dagueneau (Louis-Benjamin Dagueneau) Buisson Renard 2008,Didier Dagueneau (Louis-Benjamin Dagueneau),Buisson Renard,2008,Upper Loire Valley,White,4.2,70,4.3,1310,159.21,159.21,0.026380252496702467,0.027008353746623952
Penfolds Yattarna Chardonnay (BIN 144) 2015,Penfolds,Yattarna Chardonnay (BIN 144),2015,Australian,Chardonnay,4.2,67,4.3,1359,117.5,117.5,0.03574468085106383,0.03659574468085106
Château Pape Clément Pessac-Léognan Blanc 2014,Château Pape Clément,Pessac-Léognan Blanc,2014,Bordeaux,White,4.2,62,4.2,1133,125,125,0.033600000000000005,0.033600000000000005
Didier Dagueneau (Louis-Benjamin Dagueneau) Buisson Renard 2005,Didier Dagueneau (Louis-Benjamin Dagueneau),Buisson Renard,2005,Upper Loire Valley,White,4.2,61,4.3,1310,142.33,142.33,0.029508887795967116,0.03021148036253776
Domaine Leflaive Meursault 1er cru sous le Dos d'Ane 2014,Domaine Leflaive,Meursault 1er cru sous le Dos d'Ane,2014,Burgundy,Côte de Beaune White,4.2,54,4.3,1103,117.98,117.98,0.03559925411086625,0.036446855399220206
Domaine du Pavillon Corton-Charlemagne Grand Cru 2014,Domaine du Pavillon,Corton-Charlemagne Grand Cru,2014,Burgundy,Côte de Beaune White,4.2,53,4.3,414,128.33,128.33,0.03272812280838463,0.033507363827631885
Arnaud Ente Bourgogne Chardonnay 2015,Arnaud Ente,Bourgogne Chardonnay,2015,Burgundy,White,4.2,52,4.2,367,199,199,0.021105527638190957,0.021105527638190957
Jean-Claude Ramonet Chassagne-Montrachet Premier Cru 'Morgeot' Blanc 2008,Jean-Claude Ramonet,Chassagne-Montrachet Premier Cru 'Morgeot' Blanc,2008,Burgundy,Côte de Beaune White,4.2,48,4.4,1045,106.7,106.7,0.03936269915651359,0.041237113402061855
Matrot Meursault Perrières 1er Cru 2013,Matrot,Meursault Perrières 1er Cru,2013,Burgundy,Côte de Beaune White,4.2,46,4.2,332,115,115,0.036521739130434785,0.036521739130434785
Domaine Leflaive Puligny-Montrachet 2017,Domaine Leflaive,Puligny-Montrachet,2017,Burgundy,Côte de Beaune White,4.2,43,4.3,3758,104.68,104.68,0.04012227741688957,0.04107756973633932
Domaine Zind Humbrecht Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain 1998,Domaine Zind Humbrecht,Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain,1998,Alsace,Riesling,4.2,39,4.3,1370,160.48,160.48,0.026171485543369892,0.026794616151545363
Penfolds Yattarna Chardonnay (BIN 144) 2014,Penfolds,Yattarna Chardonnay (BIN 144),2014,Australian,Chardonnay,4.2,39,4.3,1359,129,129,0.03255813953488372,0.03333333333333333
Georg Breuer Nonnenberg Monopol Riesling 2016,Georg Breuer,Nonnenberg Monopol Riesling,2016,German,Riesling,4.2,37,4.2,849,61.015,61.015,0.06883553224616898,0.06883553224616898
Louis Latour Corton-Charlemagne Grand Cru 1995,Louis Latour,Corton-Charlemagne Grand Cru,1995,Burgundy,Côte de Beaune White,4.2,36,4.4,3240,116.79,116.79,0.03596198304649371,0.03767445842966007
Joseph Drouhin Corton-Charlemagne Grand Cru 2016,Joseph Drouhin,Corton-Charlemagne Grand Cru,2016,Burgundy,Côte de Beaune White,4.2,36,4.4,567,136.61,136.61,0.030744455017934262,0.03220847668545494
Domaine des Lambrays Puligny-Montrachet Premier Cru Clos du Cailleret 2010,Domaine des Lambrays,Puligny-Montrachet Premier Cru Clos du Cailleret,2010,Burgundy,Côte de Beaune White,4.2,31,4.2,250,105.02,105.02,0.03999238240335175,0.03999238240335175
Domaine Jacob Corton-Charlemagne Grand Cru 2016,Domaine Jacob,Corton-Charlemagne Grand Cru,2016,Burgundy,Côte de Beaune White,4.2,30,4.3,444,145.72,145.72,0.028822399121603077,0.029508646719736478
Lucien le Moine Meursault 1er Cru Perrières 2013,Lucien le Moine,Meursault 1er Cru Perrières,2013,Burgundy,Côte de Beaune White,4.2,29,4.4,267,122.98,122.98,0.034151894617010896,0.03577817531305903
Méo-Camuzet Corton-Charlemagne Grand Cru 2011,Méo-Camuzet,Corton-Charlemagne Grand Cru,2011,Burgundy,Côte de Beaune White,4.2,29,4.3,95,169,169,0.024852071005917162,0.025443786982248518
Frescobaldi Gorgona 2016,Frescobaldi,Gorgona,2016,Central Italy,White,4.2,25,4.3,174,126.03,126.03,0.03332539871459177,0.03411886058874871
Château La Mission Haut-Brion Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves) 1985,Château La Mission Haut-Brion,Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves),1985,,,4.2,25,4.3,974,140.03,140.03,0.029993572805827325,0.03070770549168035
François Mikulski Meursault 2014,François Mikulski,Meursault,2014,Burgundy,Côte de Beaune White,4.1,160,4.1,1465,148.12,148.12,0.027680259249257357,0.027680259249257357
Penfolds Yattarna Chardonnay (BIN 144) 2012,Penfolds,Yattarna Chardonnay (BIN 144),2012,Australian,Chardonnay,4.1,164,4.3,1359,132,132,0.03106060606060606,0.03257575757575758
Vincent Dauvissat La Forest Chablís 1er Cru 2009,Vincent Dauvissat,La Forest Chablís 1er Cru,2009,Burgundy,Chablis,4.1,311,4.2,2745,185,185,0.02216216216216216,0.022702702702702703
Domaine Henri Boillot Puligny-Montrachet 1er Cru 'Clos de La Mouchère' (Monopole) 2008,Domaine Henri Boillot,Puligny-Montrachet 1er Cru 'Clos de La Mouchère' (Monopole),2008,Burgundy,Côte de Beaune White,4.1,137,4.3,1772,116.91,116.91,0.03506971174407664,0.03678042939012916
Clos Rougeard Brézé Saumur Blanc 2008,Clos Rougeard,Brézé Saumur Blanc,2008,Loire,Chenin Blanc,4.1,108,4.4,867,167.2,167.2,0.02452153110047847,0.026315789473684216
Egon Müller - Scharzhof Riesling Scharzhof 2010,Egon Müller - Scharzhof,Riesling Scharzhof,2010,German,Riesling,4.1,106,4.1,2153,145,145,0.028275862068965516,0.028275862068965516
Château Pape Clément Pessac-Léognan Blanc 2013,Château Pape Clément,Pessac-Léognan Blanc,2013,Bordeaux,White,4.1,92,4.2,1133,142.75,142.75,0.0287215411558669,0.029422066549912435
Château Margaux Pavillon Blanc du Château Margaux 2002,Château Margaux,Pavillon Blanc du Château Margaux,2002,Bordeaux,White,4.1,75,4.3,2515,190,190,0.02157894736842105,0.02263157894736842
Arnaud Ente Bourgogne Chardonnay 2014,Arnaud Ente,Bourgogne Chardonnay,2014,Burgundy,White,4.1,65,4.2,367,167.5,167.5,0.024477611940298506,0.02507462686567164
Gravner Breg Anfora Bianco 2001,Gravner,Breg Anfora Bianco,2001,Northern Italy,White,4.1,62,4.3,2252,102,102,0.040196078431372545,0.042156862745098035
Château Pape Clément Pessac-Léognan Blanc 2010,Château Pape Clément,Pessac-Léognan Blanc,2010,Bordeaux,White,4.1,57,4.2,1133,131.07,131.07,0.031280994888227664,0.03204394598306249
Domaine Coche-Dury Bourgogne Aligoté 2013,Domaine Coche-Dury,Bourgogne Aligoté,2013,Burgundy,White,4.1,53,4.1,375,150.22,150.22,0.02729330315537212,0.02729330315537212
Edmond Vatan Sancerre 'Clos la Néore' 2011,Edmond Vatan,Sancerre 'Clos la Néore',2011,Upper Loire Valley,White,4.1,53,4.3,440,191.56,191.56,0.02140321570265191,0.022447275005220296
Paul Hobbs Ellen Lane Estate Chardonnay 2014,Paul Hobbs,Ellen Lane Estate Chardonnay,2014,Californian,Chardonnay,4.1,52,4.4,200,105,105,0.039047619047619046,0.04190476190476191
Domaine Roulot Meix Chavaux Meursault 2009,Domaine Roulot,Meix Chavaux Meursault,2009,Burgundy,Côte de Beaune White,4.1,50,4.2,492,166.67,166.67,0.0245995080098398,0.0251994960100798
Domaine Antonin Guyon Corton-Charlemagne Grand Cru 2015,Domaine Antonin Guyon,Corton-Charlemagne Grand Cru,2015,Burgundy,Côte de Beaune White,4.2,32,4.3,424,138.63,138.63,0.030296472624972953,0.03101781721128183
Domaine Leflaive Pouilly-Fuissé 2016,Domaine Leflaive,Pouilly-Fuissé,2016,Burgundy,Macônnais White,4.1,48,4.1,294,55,55,0.07454545454545454,0.07454545454545454
Domaine William Fèvre Chablis Grand Cru Bougros Côte Bouguerots 2005,Domaine William Fèvre,Chablis Grand Cru Bougros Côte Bouguerots,2005,Burgundy,Chablis,4.1,41,4.2,1163,63.015,63.015,0.06506387368086963,0.06665079742918353
Olivier Leflaive Puligny-Montrachet 2007,Olivier Leflaive,Puligny-Montrachet,2007,Burgundy,Côte de Beaune White,4.1,37,4.2,2864,125.19,125.19,0.03275021966610751,0.033549005511622335
Domaine Henri Boillot Meursault 1er Cru Les Genevrières 2015,Domaine Henri Boillot,Meursault 1er Cru Les Genevrières,2015,Burgundy,Côte de Beaune White,4.1,37,4.3,354,110.95,110.95,0.03695358269490761,0.038756196484903103
Domaine Jean-Louis Chave Hermitage Blanc 2000,Domaine Jean-Louis Chave,Hermitage Blanc,2000,Northern Rhône,White,4.1,35,4.4,640,144,144,0.028472222222222218,0.030555555555555558
Jean Chartron Puligny-Montrachet 2010,Jean Chartron,Puligny-Montrachet,2010,Burgundy,Côte de Beaune White,4.1,34,4.2,791,105.68,105.68,0.03879636638909916,0.039742619227857684
Raveneau Chablis 2009,Raveneau,Chablis,2009,Burgundy,Chablis,4.1,48,4.3,655,117.63,117.63,0.03485505398282751,0.036555300518575196
Didier Dagueneau (Louis-Benjamin Dagueneau) Buisson Renard 2004,Didier Dagueneau (Louis-Benjamin Dagueneau),Buisson Renard,2004,Upper Loire Valley,White,4.1,28,4.3,1310,127.08,127.08,0.032263141328297135,0.03383695310040919
Bertrand Ambroise Ladoix 1er Cru 'Les Gréchons' 2014,Bertrand Ambroise,Ladoix 1er Cru 'Les Gréchons',2014,Burgundy,Côte de Beaune White,4.1,26,4,227,54,54,0.07592592592592592,0.07407407407407407
Kistler Hudson Vineyard Chardonnay 2011,Kistler,Hudson Vineyard Chardonnay,2011,Napa Valley,Chardonnay,4.1,25,4.3,478,193.24,193.24,0.02121713930863175,0.022252121713930862
Domaine Jean-Louis Chave Hermitage Blanc 2008,Domaine Jean-Louis Chave,Hermitage Blanc,2008,Northern Rhône,White,4.1,25,4.4,640,146.19,146.19,0.02804569395991518,0.03009781790820166
Domaine Coche-Dury Bourgogne Aligoté 2011,Domaine Coche-Dury,Bourgogne Aligoté,2011,Burgundy,White,4.1,42,4.1,375,144.87,144.87,0.028301235590529435,0.028301235590529435
Jean-Paul & Benoit Droin Chablis Grand Cru 'Les Clos' 2010,Jean-Paul & Benoit Droin,Chablis Grand Cru 'Les Clos',2010,Burgundy,Chablis,4,99,4.3,1453,122.18,122.18,0.03273858241938124,0.03519397610083483
Dr. H. Thanisch Berncasteler Doctor Riesling Kabinett 2015,Dr. H. Thanisch,Berncasteler Doctor Riesling Kabinett,2015,German,Riesling,4,96,4,769,112.08,112.08,0.03568879371877231,0.03568879371877231
Quinta do Vale Meão Meandro Douro Branco 2017,Quinta do Vale Meão,Meandro Douro Branco,2017,Northern Portugal,White,4,95,3.8,832,101.87,101.87,0.039265730833415134,0.037302444291744376
Cos d'Estournel Cos d'Estournel Blanc 2015,Cos d'Estournel,Cos d'Estournel Blanc,2015,Bordeaux,White,4,94,4,829,135.69,135.69,0.02947895939273344,0.02947895939273344
Rémi Jobard Meursault 1er Cru 'Le Poruzot-Dessus' 2011,Rémi Jobard,Meursault 1er Cru 'Le Poruzot-Dessus',2011,Burgundy,Côte de Beaune White,4,78,4.1,567,61.75,61.75,0.06477732793522267,0.06639676113360324
Château Pape Clément Pessac-Léognan Blanc 2012,Château Pape Clément,Pessac-Léognan Blanc,2012,Bordeaux,White,4,77,4.2,1133,112.16,112.16,0.03566333808844508,0.037446504992867335
Château Pape Clément Pessac-Léognan Blanc 2016,Château Pape Clément,Pessac-Léognan Blanc,2016,Bordeaux,White,4,76,4.2,1133,158,158,0.02531645569620253,0.026582278481012658
Arnaud Ente Bourgogne Chardonnay 2011,Arnaud Ente,Bourgogne Chardonnay,2011,Burgundy,White,4,61,4.2,367,151.23,151.23,0.026449778483105205,0.027772267407260468
Vincent Dauvissat Séchet Chablís Premier Cru 2010,Vincent Dauvissat,Séchet Chablís Premier Cru,2010,Burgundy,Chablis,4,54,4.1,452,118.8,118.8,0.03367003367003367,0.03451178451178451
Marina Coppi Fausto 2012,Marina Coppi,Fausto,2012,Northern Italy,White,4,48,4,468,77.85,77.85,0.05138086062941555,0.05138086062941555
Louis Latour Corton-Charlemagne Grand Cru 1998,Louis Latour,Corton-Charlemagne Grand Cru,1998,Burgundy,Côte de Beaune White,4,47,4.4,3240,172.7,172.7,0.02316155182397221,0.02547770700636943
Château Haut-Brion La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion) 2013,Château Haut-Brion,La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion),2013,Bordeaux,White,4,137,4.1,1193,107,107,0.037383177570093455,0.03831775700934579
Château La Mission Haut-Brion Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves) 1998,Château La Mission Haut-Brion,Pessac-Léognan Blanc (Château Laville Haut-Brion) (Grand Cru Classé de Graves),1998,,,4,33,4.3,974,192.28,192.28,0.02080299563137092,0.022363220303723737
Etienne Sauzet Puligny-Montrachet 1er Cru 'Champ Canet' 2005,Etienne Sauzet,Puligny-Montrachet 1er Cru 'Champ Canet',2005,Burgundy,Côte de Beaune White,4,32,4.3,649,110.68,110.68,0.03614022406938923,0.03885074087459342
Etienne Sauzet Puligny-Montrachet 1er Cru 'Champ Gain' 2009,Etienne Sauzet,Puligny-Montrachet 1er Cru 'Champ Gain',2009,Burgundy,Côte de Beaune White,4,28,4.2,163,199.48,199.48,0.020052135552436335,0.021054742330058152
Arnaud Ente Bourgogne Chardonnay 2016,Arnaud Ente,Bourgogne Chardonnay,2016,Burgundy,White,4,25,4.2,367,145,145,0.027586206896551724,0.028965517241379312
Giaconda Estate Vineyard Chardonnay 2017,Giaconda,Estate Vineyard Chardonnay,2017,Australian,Chardonnay,4.6,29,4.5,975,90,90,0.05111111111111111,0.05
Catena Zapata Adrianna Vineyard White Bones Chardonnay 2015,Catena Zapata,Adrianna Vineyard White Bones Chardonnay,2015,Argentinian,Chardonnay,4.5,204,4.3,2039,59.36,59.36,0.07580862533692723,0.07243935309973046
Domaine de la Vougeraie Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole) 2015,Domaine de la Vougeraie,Vougeot 1er Cru 'Le Clos Blanc de Vougeot' (Monopole),2015,Burgundy,White,4.5,137,4.4,1609,94,94,0.047872340425531915,0.04680851063829788
Château Fuissé Pouilly-Fuissé Le Clos Monopole 2017,Château Fuissé,Pouilly-Fuissé Le Clos Monopole,2017,Burgundy,Macônnais White,4.5,93,4.3,846,52,52,0.08653846153846154,0.08269230769230769
Peter Michael Mon Plaisir Chardonnay 2014,Peter Michael,Mon Plaisir Chardonnay,2014,Californian,Chardonnay,4.5,68,4.5,494,99.5,99.5,0.04522613065326633,0.04522613065326633
Christian Moreau Pere & Fils Chablis Grand Cru 'Les Clos' 2017,Christian Moreau Pere & Fils,Chablis Grand Cru 'Les Clos',2017,Burgundy,Chablis,4.5,65,4.3,1677,57.95,57.95,0.07765314926660914,0.07420189818809318
Benjamin Leroux Chassagne-Montrachet 1er Cru 'Baudines' 2015,Benjamin Leroux,Chassagne-Montrachet 1er Cru 'Baudines',2015,Burgundy,Côte de Beaune White,4.5,46,4.3,340,85,85,0.052941176470588235,0.05058823529411764
Joseph Drouhin Meursault 1er Cru 'Perrières' 2015,Joseph Drouhin,Meursault 1er Cru 'Perrières',2015,Burgundy,Côte de Beaune White,4.5,44,4.4,525,79.48,79.48,0.05661801711122295,0.055359838953195774
F.X. Pichler M Reserve Riesling 2015,F.X. Pichler,M Reserve Riesling,2015,Austrian,Riesling,4.5,43,4.4,123,85.83,85.83,0.052429220552254456,0.05126412676220436
Domaine Georges Vernay Les Chaillées de L'Enfer Condrieu 2017,Domaine Georges Vernay,Les Chaillées de L'Enfer Condrieu,2017,Northern Rhône,Condrieu,4.5,36,4.4,1039,96.52,96.52,0.046622461665975966,0.045586406962287614
Bernard Defaix Chablis Grand Cru 'Bougros' 2016,Bernard Defaix,Chablis Grand Cru 'Bougros',2016,Burgundy,Chablis,4.5,30,4.2,292,67.99,67.99,0.06618620385350787,0.061773790263274016
Szepsy Betsek Furmint 2015,Szepsy,Betsek Furmint,2015,,,4.5,28,4.4,33,52.17,52.17,0.08625646923519263,0.08433965880774391
Far Niente Chardonnay 2017,Far Niente,Chardonnay,2017,Napa Valley,Chardonnay,4.4,1522,4.4,8828,64.34,64.34,0.06838669567920423,0.06838669567920423
Antinori Castello della Sala Cervaro della Sala 2017,Antinori,Castello della Sala Cervaro della Sala,2017,Central Italy,White,4.4,1129,4.4,17469,56,56,0.07857142857142858,0.07857142857142858
Marisa Cuomo Fiorduva Costa d'Amalfi 2016,Marisa Cuomo,Fiorduva Costa d'Amalfi,2016,Southern Italy,White,4.4,594,4.4,4436,78.74,78.74,0.055880111760223526,0.055880111760223526
Terlan (Terlano) Quarz Sauvignon 2017,Terlan (Terlano),Quarz Sauvignon,2017,Northern Italy,White,4.4,418,4.3,5107,52,52,0.08461538461538462,0.08269230769230769
de Ladoucette Baron de L Pouilly-Fumé 2015,de Ladoucette,Baron de L Pouilly-Fumé,2015,Upper Loire Valley,White,4.4,412,4.3,5655,59.95,59.95,0.07339449541284404,0.07172643869891576
Leeuwin Estate Art Series Chardonnay 2016,Leeuwin Estate,Art Series Chardonnay,2016,Australian,Chardonnay,4.4,246,4.3,4355,80.7,80.7,0.05452292441140025,0.05328376703841387
Domaine Georges Vernay Les Chaillées de L'Enfer Condrieu 2014,Domaine Georges Vernay,Les Chaillées de L'Enfer Condrieu,2014,Northern Rhône,Condrieu,4.4,201,4.4,1039,76.04,76.04,0.057864281956864806,0.057864281956864806
Domaine Georges Vernay Coteau de Vernon Condrieu 2014,Domaine Georges Vernay,Coteau de Vernon Condrieu,2014,Northern Rhône,Condrieu,4.4,177,4.4,1160,87.72,87.72,0.05015959872321022,0.05015959872321022
